,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,10.285602460042305,10.285602460042305,50.70839280825685,0.0,10.285602601916834,1.4187452708492693e-07,168.6521541068932
1,120.0,120,10.27666309319664,10.27666309319664,50.85410550941943,0.0,10.276663235088348,1.4189170885746917e-07,0.1643835616438356
2,180.0,180,10.267790117973602,10.2677901179736,50.99969156955165,0.0,10.267790259882396,1.419087951483772e-07,0.04323985936321764
3,240.0,240,10.258982985528872,10.258982985528872,51.14515192920151,0.0,10.258983127454657,1.419257863339536e-07,0.023148148148148147
4,300.0,300,10.250241154414859,10.250241154414859,51.290487521141685,0.0,10.25024129635754,1.4194268278685637e-07,0.009341992564003648
5,360.0,360,10.241564090448755,10.241564090448755,51.43569927047437,0.0,10.24156423240824,1.4195948487600782e-07,0.12
6,420.0,420,10.2329512666091,10.2329512666091,51.580788094734174,0.0,10.232951408585294,1.4197619296675503e-07,0.0
7,480.0,480,10.224402162902427,10.224402162902427,51.72575490398953,0.0,10.224402304895236,1.4199280742082607e-07,0.0
8,540.0,540,10.215916266254053,10.215916266254053,51.87060060094233,0.0,10.21591640826338,1.4200932859646671e-07,0.0
9,600.0,600,10.207493070403144,10.207493070403144,52.01532608102591,0.0,10.207493212428902,1.42025756848383e-07,0.0
10,660.0,660,10.199132075776657,10.199132075776657,52.15993223250156,0.0,10.19913221781875,1.4204209252784013e-07,0.0
11,720.0,720,10.190832789399144,10.190832789399144,52.304419936553295,0.0,10.19083293145748,1.420583359826942e-07,0.0
12,780.0,780,10.18259472476902,10.18259472476902,52.44879006738131,0.0,10.182594866843507,1.420744875574455e-07,0.0
13,840.0,840,10.174417401771228,10.174417401771228,52.59304349229369,0.0,10.174417543861775,1.4209054759323471e-07,0.0
14,900.0,900,10.166300346563538,10.166300346563538,52.73718107179688,0.0,10.166300488670055,1.4210651642794964e-07,0.0
15,960.0,960,10.158243091483078,10.158243091483078,52.8812036596846,0.0,10.158243233605473,1.4212239439619755e-07,0.0
16,1020.0,1020,10.15024517494559,10.15024517494559,53.02511210312531,0.0,10.150245317083773,1.4213818182939025e-07,0.0
17,1080.0,1080,10.142306141353922,10.142306141353922,53.168907242748354,0.0,10.142306283507802,1.4215387905572826e-07,0.0
18,1140.0,1140,10.134425540998201,10.134425540998201,53.31258991272882,0.0,10.134425683167686,1.4216948640030568e-07,0.0
19,1200.0,1200,10.126602929966904,10.126602929966904,53.456160940870866,0.0,10.126603072151909,1.4218500418508047e-07,0.0
