,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,23.532751942596736,23.532751942596736,15.137941939212753,0.0,23.532752724354676,7.81757937791353e-07,64.08334460347277
1,120.0,120,23.3639223928106,23.363922392810604,15.471322589778683,0.0,23.363923174575213,7.817646082484146e-07,0.1643835616438356
2,180.0,180,23.20081848502175,23.200818485021752,15.802311488389291,0.0,23.200819266795044,7.817732935482695e-07,0.04323985936321764
3,240.0,240,23.04317949453685,23.04317949453685,16.130989748306202,0.0,23.043180276320722,7.81783872354836e-07,0.023148148148148147
4,300.0,300,22.890761201382695,22.8907612013827,16.457434789191222,0.0,22.890761983178926,7.817962290171694e-07,0.009341992564003648
5,360.0,360,22.743334662919256,22.743334662919256,16.781720570923188,0.0,22.74333544472951,7.818102534738571e-07,0.12
6,420.0,420,22.60068508843317,22.60068508843317,17.10391781002689,0.0,22.600685870259014,7.818258411155577e-07,0.0
7,480.0,480,22.462610807109833,22.462610807109833,17.424094180158665,0.0,22.462611588952722,7.818428926192139e-07,0.0
8,540.0,540,22.328922321390387,22.32892232139039,17.74231449797165,0.0,22.328923103251704,7.81861313761648e-07,0.0
9,600.0,600,22.19944143832595,22.199441438325955,18.05864089557022,0.0,22.19944222020697,7.818810152213036e-07,0.0
10,660.0,660,22.074000472122194,22.074000472122197,18.37313298065867,0.0,22.07400125402411,7.819019123729783e-07,0.0
11,720.0,720,21.952441511666766,21.95244151166677,18.685847985392517,0.0,21.952442293590693,7.819239250797192e-07,0.0
12,780.0,780,21.83461574733663,21.834615747336635,18.996840904853183,0.0,21.83461652928361,7.819469774857732e-07,0.0
13,840.0,840,21.72038285189193,21.72038285189193,19.306164625985783,0.0,21.720383633862927,7.819709978122843e-07,0.0
14,900.0,900,21.60961041073533,21.609610410735332,19.613870047766188,0.0,21.60961119273125,7.819959181585331e-07,0.0
15,960.0,960,21.50217339723918,21.50217339723918,19.92000619329681,0.0,21.502174179260855,7.820216743083519e-07,0.0
16,1020.0,1020,21.397953689218934,21.397953689218934,20.224620314469504,0.0,21.39795447126714,7.820482055442344e-07,0.0
17,1080.0,1080,21.29683962302443,21.296839623024432,20.527757989778515,0.0,21.296840405099886,7.820754544691938e-07,0.0
18,1140.0,1140,21.19872558199905,21.198725581999053,20.829463215816368,0.0,21.19872636410242,7.821033668357093e-07,0.0
19,1200.0,1200,21.10351161639183,21.103511616391835,21.129778492939625,0.0,21.103512398523723,7.821318913840042e-07,0.0
20,1260.0,1260,21.011103092067774,21.011103092067778,21.42874490555004,0.0,21.011103874228755,7.821609796872942e-07,0.0
21,1320.0,1320,20.92141036559011,20.92141036559011,21.72640219739913,0.0,20.9214111477807,7.821905860056669e-07,0.0
22,1380.0,1380,20.834348483479264,20.834348483479264,22.022788842289707,0.0,20.83434926569993,7.822206671477377e-07,0.0
23,1440.0,1440,20.74983690367591,20.74983690367591,22.31794211051697,0.0,20.749837685927098,7.822511823398145e-07,0.0
