,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,22.05015359130858,22.05015359130858,8.935475973844724,0.0,22.05015373954307,1.4823449310429818e-07,93.3068544871838
1,120.0,120,21.709072481010466,21.709072481010466,9.247853149351048,0.0,21.709072629257598,1.4824713178682872e-07,0.26301369863013696
2,180.0,180,21.38851930857231,21.38851930857231,9.555398342461451,0.0,21.38851945683177,1.482594579835142e-07,0.04323985936321764
3,240.0,240,21.086474191135594,21.086474191135597,9.858402365628947,0.0,21.086474339407086,1.4827148821733745e-07,0.023148148148148147
4,300.0,300,20.801186853676512,20.801186853676512,10.157127416299394,0.0,20.80118700195975,1.4828323765048924e-07,0.009341992564003648
5,360.0,360,20.531131832787043,20.531131832787043,10.451810896355806,0.0,20.531131981081767,1.4829472022970716e-07,0.12
6,420.0,420,20.274972501763845,20.274972501763845,10.742668596949589,0.0,20.274972650069795,1.4830594881315147e-07,0.0
7,480.0,480,20.03153192289641,20.03153192289641,11.029897373687183,0.0,20.031532071213345,1.483169352816031e-07,0.0
8,540.0,540,19.799769038786586,19.799769038786586,11.31367740889079,0.0,19.799769187114276,1.483276906360666e-07,0.0
9,600.0,600,19.578759078780596,19.578759078780596,11.594174136569485,0.0,19.57875922711882,1.4833822508360026e-07,0.0
10,660.0,660,19.367677322432076,19.367677322432076,11.871539889814732,0.0,19.367677470780624,1.4834854811307885e-07,0.0
11,720.0,720,19.165785558280014,19.165785558280014,12.145915318178352,0.0,19.165785706638687,1.4835866856226177e-07,0.0
12,780.0,780,18.972420722944136,18.972420722944136,12.417430613216455,0.0,18.97242087131273,1.483685946771127e-07,0.0
13,840.0,840,18.78698531623012,18.78698531623012,12.686206573087276,0.0,18.786985464608456,1.4837833416467824e-07,0.0
14,900.0,900,18.60893927236614,18.60893927236614,12.952355531362956,0.0,18.608939420754034,1.483878942400881e-07,0.0
15,960.0,960,18.437793032371403,18.437793032371403,13.215982170683873,0.0,18.437793180768683,1.4839728166858914e-07,0.0
16,1020.0,1020,18.273101612859275,18.273101612859275,13.477184238271507,0.0,18.273101761265778,1.4840650280311737e-07,0.0
17,1080.0,1080,18.11445950590406,18.114459505904062,13.73605317741603,0.0,18.114459654319624,1.4841556361806753e-07,0.0
18,1140.0,1140,17.96149627557577,17.96149627557577,13.992674686711998,0.0,17.96149642400024,1.4842446973961979e-07,0.0
19,1200.0,1200,17.81387274119755,17.813872741197557,14.247129216911626,0.0,17.81387288963078,1.484332264729982e-07,0.0
20,1260.0,1260,17.6712776570503,17.6712776570503,14.49949241370754,0.0,17.671277805492135,1.4844183882722643e-07,0.0
21,1320.0,1320,17.533424813840163,17.533424813840163,14.749835513478013,0.0,17.533424962290475,1.4845031153741675e-07,0.0
22,1380.0,1380,17.40005050000472,17.40005050000472,14.998225697969652,0.0,17.40005064846337,1.484586490849535e-07,0.0
23,1440.0,1440,17.27091127116214,17.27091127116214,15.24472641301527,0.0,17.270911419628998,1.484668557159112e-07,0.0
24,1500.0,1500,17.145781984424403,17.145781984424406,15.489397655652265,0.0,17.14578213289934,1.4847493545776404e-07,0.0
25,1560.0,1560,17.024454061137504,17.024454061137508,15.732296233393786,0.0,17.024454209620398,1.4848289213458784e-07,0.0
26,1620.0,1620,16.90673394733182,16.90673394733182,15.973475998888723,0.0,16.90673409582255,1.4849072938093861e-07,0.0
27,1680.0,1680,16.792441745781638,16.792441745781638,16.212988062771394,0.0,16.792441894280092,1.4849845065466346e-07,0.0
28,1740.0,1740,16.681409997511565,16.681409997511565,16.45088098713208,0.0,16.681410146017626,1.4850605924847925e-07,0.0
