,time,time_x,P_Grid,P_BTMS,E_BTMS,P_Charge,P_BTMS_Ch,P_BTMS_DCh,"param: btms size, a,b_sys,b_cap,b_loan,c,d_wait_cost"
0,60.0,60,34.536854634604495,34.536854634604495,11.483795494998201,0.0,34.53685497733723,3.427327276178901e-07,186.92095471321795
1,120.0,120,34.111377942271154,34.111377942271154,11.973067601464997,0.0,34.11137828504592,3.427747653273133e-07,0.26301369863013696
2,180.0,180,33.70715325341054,33.70715325341054,12.456312121456964,0.0,33.70715359622981,3.428192671781714e-07,0.04323985936321764
3,240.0,240,33.322307742157676,33.322307742157676,12.933830125023295,0.0,33.32230808502353,3.428658470616287e-07,0.023148148148148147
4,300.0,300,32.95520841026467,32.95520841026467,13.405896150513426,0.0,32.955208753178844,3.4291417994161393e-07,0.009341992564003648
5,360.0,360,32.60442208324438,32.60442208324438,13.87276160213495,0.0,32.604422426208366,3.4296399060287423e-07,0.12
6,420.0,420,32.26868348801246,32.26868348801246,14.33465758079023,0.0,32.2686838310275,3.4301504477990774e-07,0.0
7,480.0,480,31.946869529568886,31.946869529568886,14.791797262679594,0.0,31.94686987263603,3.4306714209997866e-07,0.0
8,540.0,540,31.637978373496193,31.637978373496193,15.244377913490876,0.0,31.637978716616306,3.431201104230171e-07,0.0
9,600.0,600,31.341112291545574,31.341112291545574,15.692582606257663,0.0,31.34111263471938,3.4317380126720527e-07,0.0
10,660.0,660,31.055463481646722,31.055463481646722,16.13658169619668,0.0,31.055463824874806,3.4322808608559546e-07,0.0
11,720.0,720,30.780302259768714,30.780302259768714,16.576534094661994,0.0,30.780302603051567,3.432828532154744e-07,0.0
12,780.0,780,30.51496715892195,30.51496715892195,17.01258837581723,0.0,30.514967502259957,3.433380053630589e-07,0.0
13,840.0,840,30.25885657364717,30.25885657364717,17.44488374304367,0.0,30.258856917040628,3.433934575182904e-07,0.0
14,900.0,900,30.011421666176908,30.011421666176908,17.87355087697857,0.0,30.011422009626045,3.4344913521589473e-07,0.0
15,960.0,960,29.772160309697817,29.772160309697817,18.298712683057506,0.0,29.77216065320279,3.4350497307853505e-07,0.0
16,1020.0,1020,29.54061188976259,29.54061188976259,18.72048495325285,0.0,29.540612233323507,3.4356091358985936e-07,0.0
17,1080.0,1080,29.3163528200618,29.3163528200618,19.138976954165635,0.0,29.31635316367871,3.4361690605714174e-07,0.0
18,1140.0,1140,29.098992656426542,29.098992656426542,19.55429195159085,0.0,29.098993000099448,3.4367290572950354e-07,0.0
19,1200.0,1200,28.888170714482268,28.888170714482268,19.966527680031096,0.0,28.88817105821114,3.437288730464108e-07,0.0
20,1260.0,1260,28.683553113555373,28.683553113555373,20.37577676429365,0.0,28.683553457340143,3.437847729938916e-07,0.0
21,1320.0,1320,28.48483018312646,28.48483018312646,20.782127099209607,0.0,28.484830526967034,3.438405745516589e-07,0.0
22,1380.0,1380,28.291714179010405,28.291714179010405,21.18566219261101,0.0,28.291714522906656,3.4389625021614815e-07,0.0
23,1440.0,1440,28.103937265374505,28.103937265374505,21.586461475953964,0.0,28.10393760932628,3.4395177558806627e-07,0.0
24,1500.0,1500,27.92124972581469,27.92124972581469,21.984600586353597,0.0,27.921250069821816,3.440071290144922e-07,0.0
25,1560.0,1560,27.743418372607106,27.743418372607106,22.380151623276003,0.0,27.743418716669396,3.440622912774331e-07,0.0
26,1620.0,1620,27.570225128059224,27.570225128059224,22.77318338269449,0.0,27.57022547217647,3.44117245321827e-07,0.0
27,1680.0,1680,27.40146575581311,27.40146575581311,23.163761571148413,0.0,27.401466099985086,3.441719760178106e-07,0.0
28,1740.0,1740,27.23694872330859,27.23694872330859,23.55194900182871,0.0,27.236949067535058,3.442264699519851e-07,0.0
